time,accX,accY,accZ,wRoll,wPitch,wYaw,Pa
42.38,      -0.28487599,       0.35363916,     -10.00995289,                0,                0,    0.05235987756,99812.57629394531
42.47,      -0.27505268,       0.35363916,     -10.00012958,   -0.01745329252,                0,    0.05235987756,99812.01934814453
42.53,      -0.27505268,       0.36346247,     -10.00995289,                0,   -0.01745329252,    0.03490658504,99811.43951416016
42.61,      -0.28487599,       0.36346247,      -9.99030627,                0,                0,    0.05235987756,99810.87493896484
42.7,      -0.26522937,       0.36346247,     -10.00995289,                0,   -0.01745329252,    0.03490658504,99810.28747558594
42.76,      -0.26522937,       0.37328578,     -10.00012958,                0,                0,    0.03490658504,99809.72290039062
42.85,      -0.28487599,       0.38310909,      -9.98048296,                0,                0,    0.05235987756,99809.15069580078
42.93,      -0.30452261,       0.38310909,      -9.99030627,                0,   -0.01745329252,    0.05235987756,99808.57086181641
43.03,     -0.28487599,      0.37328578,     -9.97065965,               0,  -0.01745329252,   0.05235987756,99807.9833984375
43.11,      -0.27505268,       0.37328578,      -9.98048296,                0,                0,    0.03490658504,99807.41119384766
43.18,       -0.2946993,       0.37328578,      -9.98048296,                0,                0,    0.03490658504,99806.83898925781
43.27,      -0.28487599,       0.37328578,      -9.97065965,                0,                0,    0.05235987756,99806.23626708984
43.36,      -0.27505268,       0.37328578,      -9.97065965,   -0.01745329252,                0,    0.03490658504,99805.65643310547
43.42,      -0.27505268,       0.37328578,      -9.95101303,                0,                0,    0.05235987756,99805.06896972656
43.51,      -0.26522937,       0.38310909,      -9.96083634,                0,                0,    0.05235987756,99804.47387695312
43.6,      -0.27505268,       0.36346247,      -9.95101303,                0,    0.01745329252,    0.06981317008,99803.89404296875
43.69,       -0.27505268,        0.37328578,-9.931366410000001,                 0,     0.01745329252,     0.03490658504, 99803.28369140625
43.75,       -0.28487599,        0.37328578,-9.941189720000001,                 0,                 0,     0.05235987756, 99802.68096923828
43.84,      -0.27505268,       0.37328578,      -9.95101303,                0,    0.03490658504,    0.03490658504,99802.07824707031
43.93,      -0.27505268,       0.37328578,      -9.90189648,   -0.01745329252,    0.01745329252,    0.05235987756,99801.48315429688
44.02,       -0.28487599,        0.36346247,-9.921543099999999,     0.01745329252,     0.01745329252,     0.05235987756, 99800.87280273438
44.12,      -0.28487599,       0.37328578,      -9.90189648,                0,    0.03490658504,    0.06981317008,99800.27770996094
44.22,      -0.28487599,       0.37328578,      -9.90189648,                0,    0.05235987756,    0.03490658504,99799.67498779297
44.31,    -0.27505268,     0.38310909,    -9.88224986,  0.01745329252,  0.03490658504,  0.05235987756,99799.072265625
44.39,     -0.27505268,      0.37328578,     -9.86260324,   0.01745329252,   0.05235987756,   0.05235987756,99798.4619140625
44.49,      -0.28487599,       0.37328578,      -9.88224986,                0,    0.03490658504,    0.05235987756,99797.85919189453
44.57,      -0.27505268,       0.36346247,      -9.88224986,                0,    0.05235987756,    0.06981317008,99797.24884033203
44.63,    -0.28487599,     0.36346247,    -9.87242655,  0.01745329252,  0.05235987756,  0.05235987756,99796.630859375
44.73,       -0.27505268,        0.36346247,-9.852779930000001,     0.01745329252,     0.05235987756,     0.05235987756, 99796.02813720703
44.82,       -0.27505268,         0.3929324,-9.842956620000001,     0.01745329252,     0.05235987756,     0.05235987756, 99795.42541503906
44.9,       -0.28487599,        0.36346247,-9.842956620000001,     0.01745329252,     0.03490658504,     0.01745329252, 99794.82269287109
45.01,        -0.2946993,        0.35363916,-9.842956620000001,     0.01745329252,     0.03490658504,     0.06981317008, 99794.20471191406
45.07,       -0.26522937,        0.36346247,-9.833133310000001,                 0,     0.03490658504,     0.01745329252, 99793.60198974609
45.17,       -0.28487599,        0.37328578,-9.823309999999999,     0.01745329252,     0.03490658504,     0.03490658504, 99792.99163818359
45.27,       -0.26522937,        0.38310909,-9.823309999999999,                 0,     0.03490658504,     0.03490658504, 99792.37365722656
45.33,       -0.28487599,        0.36346247,-9.823309999999999,                 0,     0.03490658504,     0.03490658504, 99791.77093505859
45.42,       -0.24558275,        0.35363916,-9.823309999999999,                 0,     0.03490658504,     0.05235987756, 99791.16058349609
45.53,        -0.2946993,        0.37328578,-9.823309999999999,                 0,     0.01745329252,     0.03490658504, 99790.56549072266
45.63,      -0.30452261,        0.3929324,      -9.81348669,                0,    0.03490658504,    0.03490658504,99789.96276855469
45.7,      -0.28487599,       0.35363916,      -9.81348669,                0,    0.01745329252,    0.05235987756,99789.36004638672
45.77,      -0.26522937,       0.37328578,      -9.80366338,                0,    0.03490658504,    0.03490658504,99788.74206542969
45.84,      -0.28487599,       0.36346247,      -9.81348669,                0,                0,    0.05235987756,99788.13171386719
